"pitches","player_id","player_name","year","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance","pitcher_run_exp","run_exp"
345,615698,"Quantrill, Cal",2022,2920,11.8,0.189,0.132,0.203,0.321,0.238,0.258,0.208,20,106,85.1,4.6,1533,85.3,85.61,46,204,141,0.29999999999999716,6.4,111,156,122,151,289,315,294,"2.9","-2.9"
345,656232,"Bielak, Brandon",2023,1388,24.9,0.227,0.125,0.295,0.352,0.28,0.318,0.263,20,88,88,8.7,1877,87.1,85.86,65,196,149,-1.1999999999999886,5.57,111,148,113,149,290,324,289,"3.3","-3.3"
344,669211,"Akin, Keegan",2021,1768,19.5,0.333,0.161,0.368,0.494,0.39,0.333,0.247,29,87,86.9,12.1,1938,81.9,81.33,48,165,179,-0.6000000000000085,6.03,107,152,121,147,301,325,293,"-9.1","9.1"
337,666214,"Wentz, Joey",2023,1930,17.5,0.189,0.203,0.161,0.392,0.271,0.31,0.238,14,74,84.5,18.2,2107,85,85.28,49,154,183,0.29999999999999716,6.55,109,149,118,143,306,325,287,"0.3","-0.3"
336,500610,"Guerra, Deolis",2021,1086,30.9,0.241,0.149,0.321,0.391,0.305,0.256,0.193,21,87,80.8,16.3,1497,81.7,83.15,79,199,137,1.5,7.2,114,151,120,152,295,327,303,"1.5","-1.5"
336,570488,"Valdez, Phillips",2021,684,49.1,0.266,0.114,0.358,0.38,0.298,0.285,0.235,21,79,87.3,3.3,1944,85.3,85.8,45,147,189,0.5,7.01,110,154,123,148,287,323,298,"-3.5","3.5"
334,656731,"Megill, Tylor",2023,2235,14.9,0.264,0.132,0.292,0.396,0.33,0.327,0.26,24,91,84.4,7.7,1607,87.9,89.43,38,158,176,1.5,7.24,110,148,118,150,297,325,296,"-1.6","1.6"
334,641585,"France, J.P.",2023,2202,15.2,0.183,0.054,0.225,0.237,0.193,0.217,0.198,17,93,83.8,10.7,1867,81.8,81.91,45,146,188,0.10000000000000853,6.46,114,147,114,151,292,325,294,"6.8","-6.8"
333,596133,"Weaver, Luke",2021,1109,30,0.267,0.289,0.302,0.556,0.352,0.298,0.256,24,90,89.6,11,1726,85.4,84.92,48,179,154,-0.5,5.99,112,154,119,151,303,331,304,"-9.6","9.6"
332,676760,"Marinaccio, Ron",2023,896,37.1,0.227,0.182,0.3,0.409,0.348,0.308,0.183,15,66,81.2,7.1,1965,82.9,83.22,43,143,189,0.29999999999999716,6.69,113,147,115,151,296,326,289,"-5.7","5.7"
332,502624,"Anderson, Chase",2023,1447,22.9,0.163,0.087,0.196,0.25,0.218,0.241,0.195,13,80,83.2,21.6,2297,83.9,83.35,49,171,161,-0.5,5.82,115,147,123,149,301,329,303,"2.9","-2.9"
332,669145,"Zimmermann, Bruce",2022,1130,29.4,0.305,0.257,0.298,0.562,0.376,0.328,0.268,32,105,88.7,14.5,1938,84.6,84.28,32,174,158,-0.29999999999999716,6.1,106,154,115,147,309,321,292,"-5.8","5.8"
331,665665,"Sanmartin, Reiver",2022,1031,32.1,0.351,0.27,0.382,0.622,0.442,0.325,0.247,26,74,84,-8,1998,85.2,83.64,51,149,182,-1.6000000000000085,6.3,108,149,120,144,297,320,288,"-12.2","12.2"
329,641401,"Brogdon, Connor",2021,923,35.6,0.167,0.108,0.2,0.275,0.202,0.201,0.177,17,102,82.9,13.6,1956,84.6,85.54,67,201,128,0.9000000000000057,7.06,111,150,114,147,295,324,295,"6.5","-6.5"
329,666201,"Manoah, Alek",2022,2949,11.2,0.147,0.191,0.105,0.338,0.232,0.271,0.221,10,68,86.8,14.3,1980,86.5,86.8,30,137,192,0.29999999999999716,6.68,113,174,113,153,282,319,304,"3.4","-3.4"
327,570257,"Rodríguez, Joely",2022,842,38.8,0.184,0.126,0.228,0.31,0.254,0.301,0.231,16,87,87.1,4.4,1069,87.8,87.65,71,186,141,-0.09999999999999432,6.32,108,153,119,148,299,327,300,"0.1","-0.1"
327,571710,"Givens, Mychal",2021,873,37.5,0.129,0.1,0.151,0.229,0.227,0.3,0.213,9,70,81.4,7.9,2163,82.3,81.54,34,136,191,-0.7999999999999972,5.69,116,151,115,149,296,328,301,"6.5","-6.5"
326,621219,"Mills, Alec",2021,1936,16.8,0.256,0.093,0.344,0.349,0.292,0.267,0.224,22,86,86,3.3,1746,79.1,78.85,60,166,160,-0.29999999999999716,6.1,108,154,117,150,296,324,302,"-7.6","7.6"
325,656731,"Megill, Tylor",2021,1554,20.9,0.256,0.256,0.271,0.512,0.342,0.309,0.228,21,82,85.2,13.4,1496,85.4,86.83,60,188,137,1.3999999999999915,7.16,112,157,116,149,301,327,299,"-2.7","2.7"
324,656222,"Beeks, Jalen",2023,731,44.3,0.267,0.107,0.358,0.373,0.292,0.291,0.225,20,75,90.8,5,1924,89.6,89.58,46,145,179,0,6.38,102,149,119,145,298,325,298,"3.3","-3.3"
324,607216,"Krehbiel, Joey",2022,977,33.2,0.183,0.171,0.207,0.354,0.247,0.275,0.234,15,82,84.4,1,1495,84.3,84.13,41,165,159,-0.20000000000000284,6.16,111,157,114,150,299,321,296,"6.4","-6.4"
324,607536,"Freeland, Kyle",2021,1886,17.2,0.4,0.2,0.414,0.6,0.451,0.413,0.335,26,65,90.5,10.2,1543,85.8,86.32,23,134,190,0.5,6.39,106,154,121,144,302,330,300,"-3.5","3.5"
324,642232,"Yarbrough, Ryan",2022,1355,23.9,0.299,0.126,0.319,0.425,0.323,0.353,0.312,26,87,86.9,11,1920,78.6,78.54,33,176,148,-0.09999999999999432,6.47,102,152,116,147,304,323,293,"-4","4"
323,457918,"Happ, J.A.",2021,2674,12.1,0.297,0.165,0.316,0.462,0.321,0.333,0.274,27,91,83.4,9.2,1657,86.1,85.82,29,156,167,-0.29999999999999716,6.08,104,152,118,147,300,326,295,"-7.5","7.5"
322,669212,"Morgan, Eli",2021,1414,22.8,0.174,0.202,0.178,0.376,0.245,0.338,0.256,19,109,86.3,18.8,2012,74.8,74.44,46,181,141,-0.3999999999999915,5.88,116,156,120,151,291,315,291,"3.6","-3.6"
321,621249,"Underwood Jr., Duane",2021,1177,27.3,0.241,0.181,0.321,0.422,0.303,0.295,0.236,20,83,88.3,7.3,1609,87.8,88.17,52,152,169,0.4000000000000057,6.48,108,150,117,147,299,322,295,"0.3","-0.3"
321,615698,"Quantrill, Cal",2021,2357,13.6,0.247,0.099,0.271,0.346,0.274,0.279,0.245,20,81,85.2,11.8,1354,85,84.56,33,158,163,-0.4000000000000057,6.51,113,155,118,151,287,317,296,"-0.1","0.1"
320,682227,"Williamson, Brandon",2023,1939,16.5,0.183,0.207,0.204,0.39,0.279,0.305,0.232,15,82,87.4,6.8,1738,84,83.33,61,153,167,-0.7000000000000028,6.02,109,150,124,147,301,323,293,"1.1","-1.1"
320,656578,"Jackson, Andre",2023,1001,32,0.273,0.293,0.303,0.566,0.369,0.373,0.296,27,99,89.2,12.8,1766,86.9,87.38,58,195,125,0.5,6.59,114,150,116,150,298,319,296,"-7.2","7.2"
320,669203,"Burnes, Corbin",2022,3274,9.8,0.222,0.208,0.256,0.431,0.286,0.288,0.23,16,72,81.4,2.7,2044,90.3,90.5,70,150,170,0.20000000000000284,6.5,115,153,123,147,295,318,299,"0.8","-0.8"
319,592094,"Adam, Jason",2023,906,35.2,0.187,0.107,0.24,0.293,0.263,0.295,0.218,14,75,85.3,5.6,2258,89.6,89.81,50,150,169,0.20000000000000284,6.52,108,147,117,148,296,326,300,"-0.1","0.1"
319,608718,"Suter, Brent",2023,1129,28.3,0.171,0.079,0.231,0.25,0.191,0.19,0.17,13,76,81.5,15.5,1588,76.2,77.47,59,155,164,1.2999999999999972,6.98,109,149,125,146,304,330,299,"4.4","-4.4"
319,543475,"Lyles, Jordan",2022,2988,10.7,0.29,0.242,0.313,0.532,0.372,0.312,0.257,18,62,83.9,0.9,1464,86.3,87.21,31,129,190,0.9000000000000057,6.81,110,161,113,152,297,324,299,"-7.8","7.8"
317,621076,"Kaprielian, James",2021,2024,15.7,0.25,0.156,0.292,0.406,0.308,0.342,0.271,16,64,91.4,7.7,1291,83.8,83.32,34,148,169,-0.5,5.95,115,151,118,152,296,328,305,"-1.1","1.1"
315,434671,"Sánchez, Aníbal",2022,1232,25.6,0.2,0.222,0.21,0.422,0.321,0.32,0.242,18,90,85.1,18.2,1470,79.9,80.08,49,182,133,0.19999999999998863,6.41,111,155,125,147,297,314,298,"-2","2"
314,676272,"Miller, Bobby",2023,1961,16,0.133,0.173,0.149,0.307,0.214,0.215,0.166,10,75,83.5,11,2290,88.2,89.07,57,143,171,0.8999999999999915,6.87,117,148,125,152,294,319,298,"2.5","-2.5"
314,622065,"Young, Alex",2023,877,35.8,0.196,0.174,0.245,0.37,0.274,0.264,0.199,18,92,91,3.5,1490,85.7,85.42,77,193,121,-0.29999999999999716,5.95,109,148,122,147,293,319,293,"-0.9","0.9"
313,669194,"Nelson, Ryne",2023,2355,13.3,0.203,0.203,0.229,0.407,0.28,0.278,0.213,12,59,87.5,12.6,1713,83.3,83.87,43,138,175,0.6000000000000085,6.65,112,146,114,151,297,320,298,"-2.7","2.7"
313,670950,"Richards, Trevor",2021,1061,29.5,0.194,0.278,0.308,0.472,0.317,0.266,0.182,14,72,85.9,23.3,2471,84.5,84.8,78,156,157,0.29999999999999716,6.47,109,157,126,147,297,322,299,"-4.3","4.3"
311,592789,"Syndergaard, Noah",2023,1408,22.1,0.286,0.286,0.289,0.571,0.374,0.386,0.306,30,105,86.2,10.2,1605,87.3,87.98,37,170,141,0.7000000000000028,6.67,114,149,119,150,294,317,296,"-7.4","7.4"
311,656849,"Peterson, David",2022,1889,16.5,0.215,0.138,0.214,0.354,0.3,0.329,0.264,14,65,87.9,7.2,1639,85.9,86.9,25,115,196,1,7.06,106,152,117,146,301,327,296,"-5","5"
310,671096,"Abbott, Andrew",2023,1897,16.3,0.203,0.068,0.298,0.27,0.252,0.262,0.189,15,74,87.3,12.1,2066,86.6,87.55,54,137,173,1,6.75,108,149,123,146,303,320,288,"2.3","-2.3"
308,669373,"Skubal, Tarik",2021,2547,12.1,0.176,0.118,0.276,0.294,0.217,0.216,0.19,9,51,87.8,13.7,1441,82.1,81.99,58,116,192,-0.09999999999999432,6.22,104,151,118,147,304,327,295,"1.2","-1.2"
307,518516,"Bumgarner, Madison",2022,2715,11.3,0.145,0.101,0.141,0.246,0.189,0.277,0.246,10,69,89.7,6.2,1480,85.5,85.67,25,135,172,0.20000000000000284,6.58,108,151,122,145,303,323,296,"3.8","-3.8"
307,628452,"Iglesias, Raisel",2023,870,35.3,0.182,0.131,0.25,0.313,0.221,0.196,0.166,18,99,85.4,8.7,1931,89.4,89.22,78,191,116,-0.20000000000000284,6.17,118,149,122,151,303,326,302,"4.9","-4.9"
307,543475,"Lyles, Jordan",2023,2817,10.9,0.26,0.221,0.267,0.481,0.312,0.324,0.282,20,77,89,11,1677,85.5,86.57,36,140,167,1.0999999999999943,6.85,114,148,121,150,289,325,293,"-8.4","8.4"
307,641401,"Brogdon, Connor",2022,710,43.2,0.227,0.125,0.286,0.352,0.268,0.266,0.226,20,88,84.6,15,2060,83.8,84.74,53,166,141,0.9000000000000057,7.05,111,151,119,146,294,326,292,"2.7","-2.7"
306,572971,"Keuchel, Dallas",2022,1165,26.3,0.299,0.057,0.351,0.356,0.304,0.291,0.27,26,87,85.4,3.1,1551,79.2,78.93,48,161,145,-0.29999999999999716,6.07,109,150,117,143,295,320,295,"-5.2","5.2"
306,663558,"Moran, Jovani",2022,672,45.5,0.101,0.038,0.182,0.139,0.158,0.195,0.138,8,79,78.4,-3.3,1809,83.3,83.59,78,157,149,0.29999999999999716,6.42,112,155,120,149,295,325,289,"6.8","-6.8"
306,656954,"Sheffield, Justus",2021,1470,20.8,0.433,0.149,0.444,0.582,0.443,0.392,0.351,29,67,92.4,6.4,1760,85.8,85.01,27,140,166,-0.7999999999999972,5.78,102,151,114,145,302,319,289,"-6.5","6.5"
